Periode;tsel_area;tsel_regional;tsel_branch;sto;Order_Type;SLA_Threshold_Hours;reference_for_counting;reason_of_reference;Duration_Hours;SLA_Status
202605;TREG 2;BANTEN;BANTEN;CRS;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);3,62;Comply
202605;TREG 3;YOGYA JATENG SELATAN;PURWOKERTO;SUK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);260,87;Not Comply
202605;TREG 4;KALTIMTARA;SAMARINDA;LOB;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);140,93;Not Comply
202605;TREG 2;JAKARTA OUTER;JAKTIM;JTN;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);16,81;Comply
202605;TREG 3;YOGYA JATENG SELATAN;BANJARNEGARA;KLP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);141,00;Not Comply
202605;TREG 3;YOGYA JATENG SELATAN;YOGYAKARTA;KEN;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);43,59;Not Comply
202605;TREG 2;PRIANGAN TIMUR;MAJALENGKA;MJL;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);22,08;Comply
202605;TREG 3;SURAMADU;SURABAYA SELATAN;WRU;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);0,60;Comply
202605;TREG 3;JATIM BARAT;TULUNG AGUNG;TUL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);76,41;Not Comply
202605;TREG 3;JATIM BARAT;MALANG;BLB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);47,42;Not Comply
202605;TREG 4;KALTIMTARA;SAMARINDA;LOB;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);76,53;Not Comply
202605;TREG 4;KALTIMTARA;SAMARINDA;AGN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);45,57;Not Comply
202605;TREG 4;KALTIMTARA;SAMARINDA;SMR;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);23,03;Comply
202605;TREG 2;JAKARTA OUTER;JAKTIM;GAN;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);45,67;Comply
202605;TREG 5;SULBAGSEL;MAKASSAR;PNK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);95,73;Not Comply
202605;TREG 2;BEKASI KARAWANG;KARAWANG;KLI;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);15,25;Comply
202605;TREG 4;KALSELTENG;TANJUNG TABALONG;BRI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);71,78;Not Comply
202605;TREG 4;KALTIMTARA;SAMARINDA;LOB;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202605;TREG 1;SUMUT;MEDAN;TJM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202605;TREG 3;YOGYA JATENG SELATAN;PURWOREJO;PWJ;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);0,66;Comply
202605;TREG 2;JAKARTA INNER;JAKBAR;MRY;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202605;TREG 1;RIAU;RIKEP;LBJ;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);26,74;Not Comply
202605;TREG 1;RIAU;RIKEP;BTC;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);1,92;Comply
202605;TREG 4;KALTIMTARA;NUNUKAN;NNK;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);5,15;Comply
202605;TREG 2;BANTEN;PASAR BARU;TAN;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);77,34;Not Comply
202605;TREG 3;BALI;DENPASAR SELATAN;BNO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);48,35;Not Comply
202605;TREG 2;BANTEN;LENGKONG;LKG;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);21,15;Comply
202605;TREG 2;PRIANGAN TIMUR;CIAMIS;CMS;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);96,45;Not Comply
202605;TREG 2;BANDUNG;BANDUNG;BDK;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);44,21;Not Comply
202605;TREG 4;KALSELTENG;BANJARMASIN;ULI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);48,60;Not Comply
202605;TREG 4;KALTIMTARA;SAMARINDA;SEM;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);29,63;Comply
202605;TREG 4;BALIKPAPAN;BALIKPAPAN;KTB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);53,69;Not Comply
202605;TREG 2;BANDUNG;BANDUNG BARAT;CMI;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);3,15;Comply
202605;TREG 3;JATIM BARAT;BATU;KPO;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);0,86;Comply
202605;TREG 5;SULBAGSEL;GOWA;SUG;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);1,45;Comply
202605;TREG 2;BANTEN;LENGKONG;CUG;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);1,42;Comply
202605;TREG 2;BANTEN;CIPUTAT;PDR;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);1,04;Comply
202605;TREG 2;JAKARTA OUTER;JAKSEL;PSM;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);22,77;Comply
202605;TREG 2;JAKARTA OUTER;JAKSEL;KAL;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);48,92;Not Comply
202605;TREG 5;SULBAGSEL;MAKASSAR;PNK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);216,95;Not Comply
202605;TREG 2;JAKARTA CENTRUM;JAKPUS;GBC;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);73,08;Not Comply
202605;TREG 2;PRIANGAN BARAT;KUJANG;BOO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);30,21;Not Comply
202605;TREG 4;KALSELTENG;BANJARBARU;BBR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);71,21;Not Comply
202605;TREG 5;SUMALUT;MINAHASA;TDN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);654,31;Not Comply
202605;TREG 1;SUMUT;MEDAN;TJM;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);20,07;Comply
202605;TREG 4;BALIKPAPAN;BALIKPAPAN;BRU;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);2,21;Comply
202605;TREG 2;JAKARTA OUTER;JAKSEL;KBY;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);21,94;Comply
202605;TREG 2;BEKASI KARAWANG;CIKARANG;EJI;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);28,55;Not Comply
202605;TREG 3;YOGYA JATENG SELATAN;MAGELANG;MGE;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);95,70;Not Comply
202605;TREG 4;KALTIMTARA;MELAK;SBR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);409,80;Not Comply
202605;TREG 1;SUMUT;MEDAN;SKI;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);6,76;Comply
202605;TREG 5;SULBAGSEL;MAKASSAR;MAT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,04;Comply
202605;TREG 2;JAKARTA OUTER;JAKSEL;KBY;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);4,66;Comply
202605;TREG 4;KALSELTENG;BANJARBARU;BBR;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);2,59;Comply
202605;TREG 3;SURAMADU;SURABAYA SELATAN;DMO;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);30,98;Comply
202605;TREG 3;YOGYA JATENG SELATAN;PURWOKERTO;PWT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);79,16;Not Comply
202605;TREG 3;YOGYA JATENG SELATAN;PURBALINGGA;PBG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202605;TREG 1;RIAU;RIKEP;SKN;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202605;TREG 2;JAKARTA OUTER;JAKTIM;JTN;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);2,19;Comply
202605;TREG 2;BEKASI KARAWANG;BEKASI;PKY;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);7,19;Comply
202605;TREG 3;SURAMADU;SURABAYA UTARA;KBL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);7,47;Comply
202605;TREG 5;SULBAGSEL;GOWA;SUG;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);31,50;Comply
202605;TREG 3;YOGYA JATENG SELATAN;YOGYAKARTA;KEN;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);31,52;Comply
202605;TREG 2;JAKARTA INNER;JAKBAR;PLM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);31,60;Not Comply
202605;TREG 2;JAKARTA OUTER;JAKSEL;CPE;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);3,16;Comply
202605;TREG 2;JAKARTA INNER;JAKBAR;PLM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);31,62;Not Comply
202605;TREG 4;BALIKPAPAN;BALIKPAPAN;GSA;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);96,77;Not Comply
202605;TREG 1;SUMUT;SUMUT;PMS;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);26,99;Not Comply
202605;TREG 4;KALSELTENG;MUARA TEWEH;BNT;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);7,66;Comply
202605;TREG 2;BANDUNG;BANDUNG;TLE;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);0,68;Comply
202605;TREG 4;BALIKPAPAN;BALIKPAPAN;BRU;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);2,13;Comply
202605;TREG 2;PRIANGAN BARAT;CIBINONG;CLS;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202605;TREG 1;RIAU;RIKEP;BTC;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);6,45;Comply
202605;TREG 3;SURAMADU;SURABAYA SELATAN;RKT;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);2,90;Comply
202605;TREG 1;SUMUT;MEDAN;SKI;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);5,14;Comply
202605;TREG 4;BALIKPAPAN;BALIKPAPAN;BRU;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);4,84;Comply
202605;TREG 5;SUMALUT;AMBON;ABO;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);7,31;Comply
202605;TREG 1;RIAU;RIDAR;PBB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);1,65;Comply
202605;TREG 5;SULBAGTENG;MARISA;ISM;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);7,12;Comply
202605;TREG 2;BANTEN;PASAR BARU;PSK;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);21,91;Comply
202605;TREG 3;SOLO JATENG TIMUR;PURWODADI;WRO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);32,80;Not Comply
202605;TREG 2;PRIANGAN TIMUR;TASIKMALAYA;TSM;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);3,99;Comply
202605;TREG 4;KALTIMTARA;BULUNGAN BERAU;LNN;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);4,81;Comply
202605;TREG 4;KALTIMTARA;TARAKAN;TRK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);8,86;Comply
202605;TREG 2;PRIANGAN BARAT;KUJANG;BOO;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);52,02;Not Comply
202605;TREG 4;KALTIMTARA;SAMARINDA;SMR;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);4,23;Comply
202605;TREG 1;SUMBAGSEL;SUMSEL;KTU;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);76,13;Not Comply
202605;TREG 2;BANDUNG;SUMEDANG;CJA;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);4,00;Comply
202605;TREG 1;ACEH;LHOKSEUMAWE;BIR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);50,19;Not Comply
202605;TREG 2;JAKARTA CENTRUM;JAKUT;TPR;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);1,71;Comply
202605;TREG 1;SUMUT;MEDAN;DLT;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);47,77;Not Comply
202605;TREG 4;KALSELTENG;BANJARBARU;BBR;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);7,57;Comply
202605;TREG 4;KALSELTENG;BANJARMASIN;ULI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);244,40;Not Comply
202605;TREG 4;BALIKPAPAN;BALIKPAPAN;KJN;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);2,27;Comply
202605;TREG 3;BALI;GIANYAR;UBU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);100,44;Not Comply
202605;TREG 4;KALTIMTARA;BONTANG;BOT;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);4,59;Comply
202605;TREG 3;SEMARANG JATENG UTARA;SLAWI;SLW;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);268,48;Not Comply
202605;TREG 4;KALTIMTARA;BULUNGAN BERAU;TRD;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);5,12;Comply
202605;TREG 4;KALTIMTARA;MELAK;SBR;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);52,50;Not Comply
202605;TREG 2;BANDUNG;BANDUNG BARAT;CMI;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);3,92;Comply
202605;TREG 2;JAKARTA CENTRUM;JAKPUS;GBC;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);98,59;Not Comply
202605;TREG 1;RIAU;TANJUNG PINANG;RAI;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);8,02;Comply
202605;TREG 2;JAKARTA INNER;JAKBAR;MRY;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);28,63;Not Comply
202605;TREG 3;SOLO JATENG TIMUR;PURWODADI;PWB;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);7,59;Comply
202605;TREG 3;SOLO JATENG TIMUR;SOLO;GLD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);26,79;Not Comply
202605;TREG 1;RIAU;INDRAGIRI;TBH;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);81,85;Not Comply
202605;TREG 3;BALI;DENPASAR SELATAN;BNO;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);2,20;Comply
202605;TREG 4;KALTIMTARA;TARAKAN;TAJ;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);4,86;Comply
202605;TREG 2;JAKARTA OUTER;JAKSEL;TBE;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);57,92;Not Comply
202605;TREG 2;JAKARTA OUTER;JAKSEL;CPE;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);29,18;Not Comply
202605;TREG 3;JATIM TIMUR;PASURUAN;PSN;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);5,73;Comply
202605;TREG 3;JATIM TIMUR;MOJOKERTO;MJS;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);2,93;Comply
202605;TREG 2;BANTEN;CIKUPA;CSK;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);34,17;Comply
202605;TREG 2;BANTEN;CIPUTAT;PKU;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);24,34;Not Comply
202605;TREG 5;SULBAGSEL;GOWA;SUG;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);27,09;Comply
202605;TREG 2;BEKASI KARAWANG;KARAWANG;KLI;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);48,84;Not Comply
202605;TREG 2;JAKARTA INNER;JAKBAR;MRY;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);32,61;Not Comply
202605;TREG 3;SEMARANG JATENG UTARA;SALATIGA;SLI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);75,40;Not Comply
202605;TREG 1;SUMUT;MEDAN;TMU;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);21,64;Comply
202605;TREG 4;BALIKPAPAN;BALIKPAPAN;GSA;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);123,43;Not Comply
202605;TREG 2;BEKASI KARAWANG;CIKARANG;SUE;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);20,42;Comply
202605;TREG 3;YOGYA JATENG SELATAN;PURWOKERTO;PWT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);152,50;Not Comply
202605;TREG 5;SULBAGTENG;PALU;PLB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);242,58;Not Comply
202605;TREG 2;JAKARTA OUTER;JAKTIM;JTN;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);2,06;Comply
202605;TREG 4;BALIKPAPAN;BALIKPAPAN;BRU;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202605;TREG 3;BALI;DENPASAR CENTRUM;KLM;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);6,32;Comply
202605;TREG 4;BALIKPAPAN;BALIKPAPAN;BRU;create;48,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);5,61;Comply
202605;TREG 4;BALIKPAPAN;BALIKPAPAN;KTB;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);94,67;Not Comply
202605;TREG 2;BEKASI KARAWANG;BEKASI;KRA;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);4,82;Comply
202605;TREG 4;BALIKPAPAN;BALIKPAPAN;GSA;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);6,03;Comply
