Periode;org_1;org_2;org_3;sto;order_id;trouble_no;ket_exclude;Wilsus
202605;AREA 3;BALI NUSRA;DENPASAR;UBN;AOi4260304115733373a1a150;INC48570824;;0
202605;AREA 2;JABAR;SOREANG;BJA;AOi4260329021859164959e60;INC48570015;;0
202605;AREA 2;JABAR;TASIKMALAYA;TSM;AOk426032711230310447feb0;INC48569231;;0
202605;AREA 4;KALIMANTAN;PALANGKARAYA;KKN;AOi4260307021515139958180;INC48567981;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;SKL;AOi4260317031656960356650;INC48568127;;1
202605;AREA 1;SUMBAGSEL;LAMPUNG;MET;AOi42603140619036279af5c0;INC48568047;;0
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;BIA;AOi4260302020112157558a00;INC48567623;;0
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PSR;AOi4260326093735098324c30;INC48562031;;0
202605;AREA 3;JATENG-DIY;SEMARANG;SMT;AOi4260318094154774621950;INC48561249;;0
202605;AREA 3;JATIM;LAMONGAN;TNZ;PDAk4260303111925580c40ba0;INC48561441;;0
202605;AREA 3;JATIM;SURABAYA;BKL;AOi42603110903379488f3010;INC48561057;;0
202605;AREA 3;JATENG-DIY;SEMARANG;SMT;AOi4260302030438263f83aa0;INC48560912;;0
202605;AREA 4;SULAWESI;PALU;PLA;AOi426030804525343950d100;INC48560104;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;LTM;AOi42603030638335491ed620;INC48559693;;0
202605;AREA 4;SULAWESI;PALU;PLA;AOk4260316103630535c10170;INC48558523;;0
202605;AREA 3;JATIM;SIDOARJO;MIP;AOi42603171252145694d3050;INC48558256;;0
202605;AREA 4;KALIMANTAN;PANGKALAN BUN;KPB;AOi426030908082548856ad00;INC48557963;;0
202605;AREA 2;JABAR;BANDUNG;CKW;AOi42603110451087536c34d0;INC48557838;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;TKN;AOi4260302090435718e4f810;INC48557081;;0
202605;AREA 3;JATIM;SIDOARJO;SDA;AOi4260308125116637f6ff60;INC48556738;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOs32603250344080708dda40;INC48556153;;0
202605;AREA 3;JATENG-DIY;SEMARANG;ABR;AOi42603010400402556386a0;INC48556286;;0
202605;AREA 2;WESTERN JABOTABEK;SERANG;BLJ;AOi426030508111435373dee0;INC48552870;;0
202605;AREA 4;SULAWESI;PALU;DGL;AOi4260326104521623e24590;INC48552865;;0
202605;AREA 1;SUMBAGSEL;PALEMBANG;BTA;AOi4260302022755630bcb730;INC48550523;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;SLT;AOi4260327041153392348950;INC48549151;;0
202605;AREA 2;WESTERN JABOTABEK;SERANG;CRS;AOi42603070830388765e9700;INC48546396;;0
202605;AREA 3;JATENG-DIY;MAGELANG;GOM;AOi4260324014939951d6bb70;INC48544954;;0
202605;AREA 4;KALIMANTAN;PANGKALAN BUN;KKU;AOi4260319093547514c9d110;INC48545159;;1
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;IDI;AOi42603160754109110d2230;INC48544718;;0
202605;AREA 4;MALUKU DAN PAPUA;AMBON;PAO;AOi42603160616054374e8570;INC48544094;;0
202605;AREA 1;SUMBAGSEL;JAMBI;MAB;AOi426031403124724416ce60;INC48544017;;1
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;GDS;AOi42603030925296750fefd0;INC48542366;;0
202605;AREA 3;BALI NUSRA;FLORES;MMR;AOi4260303110610157204ce0;INC48541672;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;LUL;AOi4260326092745012463740;INC48540415;;0
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PSM;AOi4260327115405092996910;INC48540275;;0
202605;AREA 3;JATIM;MALANG;GDI;AOk4260312031850978d24ce0;INC48539801;;0
202605;AREA 2;JABAR;CIREBON;PRD;AOk4260325115209242f08fd0;INC48539782;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;MKR;AOs32603131107082870560b0;INC48539757;;0
202605;AREA 1;SUMBAGUT;PEMATANG SIANTAR;BLG;AOi4260312023409001eea040;INC48538696;;0
202605;AREA 4;SULAWESI;KENDARI;MDG;AOi4260312063907628b5c730;INC48538322;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJR;AOi4260306094713908572b30;INC48538288;;0
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;CPD;AOi4260315013300617699b60;INC48538044;;0
202605;AREA 4;KALIMANTAN;TARAKAN;TRK;AOi4260325042618009be9190;INC48537743;;0
202605;AREA 3;BALI NUSRA;DENPASAR;JBR;AOi4260330054012448b236e0;INC48536718;;0
202605;AREA 3;JATIM;SURABAYA;BKL;AOi42603110903379488f3010;INC48535617;;0
202605;AREA 3;JATIM;SURABAYA;KPS;AOi426030409342363324c8e0;INC48534820;;0
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;PAM;AOi42603231124242036ab800;INC48534525;;0
202605;AREA 4;KALIMANTAN;BALIKPAPAN;TGG;AOi42603240358568857d2930;INC48534054;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi4260309084901578cd8a40;INC48534241;;0
202605;AREA 3;BALI NUSRA;KUPANG;WKB;AOi42603150603031196c3500;INC48533115;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;STI;AOi42603270557178450e2a80;INC48532669;;0
202605;AREA 1;SUMBAGSEL;PALEMBANG;BKS;AOb026030103422766265c150;INC48531464;;0
202605;AREA 3;JATIM;LAMONGAN;LMG;AOi4260326123954632dc2ac0;INC48531150;;0
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;LKG;AOi4260302082858718b11720;INC48530857;;0
202605;AREA 4;KALIMANTAN;TARAKAN;TRK;AOi4260319082031796127920;INC48529822;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260313062958192d9c730;INC48529954;;0
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;WAE;AOi42603130928448269f5440;INC48529477;;0
202605;AREA 4;KALIMANTAN;PALANGKARAYA;KKP;AOi4260324105837103a567d0;INC48529304;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;LTM;AOi42602280615000647a73c0;INC48526767;;0
202605;AREA 2;JABAR;BANDUNG;RJW;AOi4260304120536613470f50;INC48526057;;0
202605;AREA 3;JATENG-DIY;SURAKARTA;SOP;AOi4260306112657759e2f6b0;INC48524575;;0
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CPE;AOi42603011226339946554e0;INC48524642;;0
202605;AREA 1;SUMBAGTENG;BATAM;KMS;AOi4260305091825739da7220;INC48524083;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4260326041914635bc1c10;INC48523059;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi4260331023827757cf7250;INC48522791;;0
202605;AREA 3;JATIM;SURABAYA;MGO;AOi4260308035406844c4b830;INC48522776;;0
202605;AREA 1;SUMBAGTENG;PADANG;SLK;AOi42603130828229438a0990;INC48522773;;0
202605;AREA 1;SUMBAGSEL;JAMBI;TTJ;AOi4260327114221974b2f5a0;INC48521690;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;MUA;AOi42603060722578855b2f10;INC48521685;;0
202605;AREA 1;SUMBAGTENG;BATAM;TPI;PDAk42603101152051400321f0;INC48521510;;0
202605;AREA 3;JATIM;LAMONGAN;KDE;AOi42603111044237934c68e0;INC48521252;;0
202605;AREA 3;JATIM;SIDOARJO;SDA;AOi42603031054146818d80d0;INC48520813;;0
202605;AREA 3;BALI NUSRA;MATARAM;BIM;AOi4260318114224940c1d8b0;INC48520934;;0
202605;AREA 1;SUMBAGSEL;JAMBI;SPN;AOk4260328113301693539570;INC48520829;;1
202605;AREA 4;SULAWESI;GORONTALO;GTL;AOi4260312102229309906e00;INC48520173;;0
202605;AREA 3;JATENG-DIY;SURAKARTA;SRG;AOi42603260516373415e2650;INC48519533;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;JBS;AOi42603101138214413452f0;INC48518820;;1
202605;AREA 2;JABAR;TASIKMALAYA;GRU;AOi426032511431393716e170;INC48518888;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;PGP;AOi4260327043715925e85010;INC48518866;;0
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KBY;AOk42603060103132070c4ce0;INC48518531;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;SNW;AOi4260326061130763f7c760;INC48518460;;0
202605;AREA 3;BALI NUSRA;MATARAM;BIM;AOi4260302092153016407a80;INC48518418;;0
202605;AREA 3;BALI NUSRA;DENPASAR;NSD;AOi4260305090453201e288a0;INC48517182;;0
202605;AREA 1;SUMBAGSEL;JAMBI;PAP;AOi4260325080637189d5fbe0;INC48517094;;0
202605;AREA 4;SULAWESI;PALU;LWU;AOi426033009571859646b9f0;INC48516199;;0
202605;AREA 2;JABAR;TASIKMALAYA;TSM;AOi42603281127547548bf620;INC48516009;;0
202605;AREA 1;SUMBAGTENG;DUMAI;DUM;AOi4260303033349704f937a0;INC48515873;;0
202605;AREA 3;BALI NUSRA;FLORES;END;AOi42603260427417970febb0;INC48515424;;0
202605;AREA 4;MALUKU DAN PAPUA;AMBON;PAO;AOi42603180702411873e7030;INC48515303;;0
202605;AREA 3;JATIM;SURABAYA;KPS;AOi42603121030434165e2200;INC48514648;;0
202605;AREA 3;JATENG-DIY;PEKALONGAN;KDW;AOs32603230421090776ae150;INC48514446;;0
202605;AREA 1;SUMBAGSEL;JAMBI;BKO;AOi426031502054108951d430;INC48514124;;0
202605;AREA 1;SUMBAGTENG;DUMAI;DUM;AOk426031601261988100af40;INC48513667;;0
202605;AREA 3;BALI NUSRA;DENPASAR;MMN;AOi4260315042549493cfc3f0;INC48513272;;0
202605;AREA 3;JATIM;SURABAYA;ARB;AOi426031502095704378d530;INC48512336;;1
202605;AREA 4;SULAWESI;KENDARI;PMA;AOi4260330105215816437970;INC48512433;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;NGG;AOi4260317020033649a241a0;INC48512221;;0
202605;AREA 2;EASTERN JABOTABEK;BOGOR;SKB;AOi4260308024956142139f50;INC48511522;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;SKI;AOi4260329113409712fe8060;INC48510161;;0
202605;AREA 3;JATENG-DIY;SEMARANG;KUD;AOi4260304043443549e0f180;INC48509398;;0
202605;AREA 2;JABAR;TASIKMALAYA;PAX;AOi4260316023238609a51800;INC48508670;;0
202605;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi4260313074253275c85290;INC48506808;;0
202605;AREA 2;JABAR;SOREANG;SMD;AOi4260309061245962a03ed0;INC48506701;;0
202605;AREA 1;SUMBAGSEL;JAMBI;BKO;AOi42603250155492797fbaa0;INC48505754;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;PGN;AOi4260326122738836580f40;INC48505717;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;PUT;AOk4260316120015480999650;INC48505092;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;KYG;AOi426032711482211941e9f0;INC48503663;;0
202605;AREA 4;KALIMANTAN;TARAKAN;TRK;AOi4260322081636752abd180;INC48503348;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;PGP;AOi4260303090233448225930;INC48503238;;0
202605;AREA 2;EASTERN JABOTABEK;KARAWANG;SUE;PDAk42603051234353435f8090;INC48502502;;0
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;PAM;AOi426030906313016258e980;INC48501722;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;STI;AOi4260314123920396904140;INC48501312;;1
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;TPR;AOi4260329041744730a19330;INC48500362;;0
202605;AREA 1;SUMBAGTENG;DUMAI;DUM;AOi42603120904103341524f0;INC48499890;;0
202605;AREA 1;SUMBAGTENG;DUMAI;DUM;AOi12603141035241126f3e60;INC48497804;;0
202605;AREA 3;BALI NUSRA;DENPASAR;SGR;AOi42603260458216403508a0;INC48496335;;0
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;PRS;AOb026031110454919031a820;INC48495930;;0
202605;AREA 1;SUMBAGTENG;DUMAI;DUM;AOi42603230744530324b7870;INC48495869;;0
202605;AREA 1;SUMBAGSEL;LAMPUNG;KBI;AOi42603161006376811517e0;INC48495720;;0
202605;AREA 2;JABAR;TASIKMALAYA;KNU;AOk4260306043707962a57130;INC48495658;;0
202605;AREA 3;JATENG-DIY;PURWOKERTO;BJR;AOi4260303113051054fd25d0;INC48495223;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;MRY;AOi1260310081831588611af0;INC48494752;;0
202605;AREA 4;KALIMANTAN;TARAKAN;TRK;AOi426030801144879647b270;INC48494742;;0
202605;AREA 3;JATIM;SIDOARJO;TUN;AOi426032611315281774dbb0;INC48494514;;0
202605;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOi4260313104757304896c90;INC48493381;;0
202605;AREA 2;JABAR;SOREANG;SMD;AOi4260303072449290551910;INC48493302;;0
202605;AREA 4;SULAWESI;MANADO;SFI;AOi42602270137199220fc690;INC48493252;;0
202605;AREA 3;JATIM;SURABAYA;OMB;AOi426032109332204019bcb0;INC48492722;;0
202605;AREA 3;BALI NUSRA;DENPASAR;UBN;AOi426030112411123215ea20;INC48491750;;0
202605;AREA 1;SUMBAGTENG;DUMAI;DRI;AOi4260307030712925881f40;INC48492014;;0
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;BIA;AOk4260325102142102600c00;INC48491568;;0
202605;AREA 3;BALI NUSRA;KUPANG;OSP;AOi4260311114116990390000;INC48487734;;1
202605;AREA 2;WESTERN JABOTABEK;SERANG;LGK;AOs3260310012405715f8c560;INC48487722;;0
202605;AREA 4;SULAWESI;PARE-PARE;MAM;AOi4260312032933846d9cba0;INC48487238;;0
202605;AREA 2;EASTERN JABOTABEK;BOGOR;SKB;AOi42603110911389375229d0;INC48486343;;0
202605;AREA 3;JATIM;SURABAYA;MGO;AOi42603241120482438799f0;INC48485437;;0
202605;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;AOi1260325103553766fcc910;INC48485386;;0
202605;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;AOs32603200427192101d7630;INC48485048;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CKG;AOi4260301105200392e9e920;INC48484927;;0
202605;AREA 3;JATENG-DIY;SEMARANG;MKG;AOi1260305043737762010260;INC48484346;;0
202605;AREA 3;JATENG-DIY;YOGYAKARTA;BTL;AOi426030210491165022cd80;INC48483947;;0
202605;AREA 2;EASTERN JABOTABEK;KARAWANG;TAR;AOi4260302035101744fd5930;INC48483902;;0
202605;AREA 3;JATENG-DIY;SEMARANG;GNK;AOi426031212282489911ec30;INC48484029;;0
202605;AREA 1;SUMBAGSEL;JAMBI;RBB;AOi4260307093539798eb2010;INC48482899;;1
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;BJI;AOi4260305015815737f96190;INC48482493;;0
202605;AREA 4;SULAWESI;MANADO;AMR;AOi4260316090119317493200;INC48482398;;0
202605;AREA 3;JATENG-DIY;YOGYAKARTA;BTL;AOi426031310030935844ac00;INC48482311;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;BJI;AOi4260314113822886ca5620;INC48481642;;0
202605;AREA 3;JATIM;SURABAYA;BKL;AOi42603110903379488f3010;INC48479980;;0
202605;AREA 3;JATENG-DIY;PEKALONGAN;PKL;AOi4260324085043437d05500;INC48479810;;0
202605;AREA 3;JATENG-DIY;SEMARANG;KDL;AOs32603091151391350d17b0;INC48479808;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260313062958192d9c730;INC48477530;;0
202605;AREA 3;JATIM;JEMBER;JER;AOi12603130945175872d1770;INC48477102;;0
202605;AREA 1;SUMBAGSEL;LAMPUNG;BDA;AOi4260301034826416161970;INC48476755;;1
202605;AREA 2;EASTERN JABOTABEK;BEKASI;PDE;AOi426030304045847962ab10;INC48476752;;0
202605;AREA 3;BALI NUSRA;DENPASAR;JBR;AOi1260302121210836cc8620;INC48476584;;0
202605;AREA 4;SULAWESI;GORONTALO;GTL;AOi42603261002027128783e0;INC48476539;;0
202605;AREA 3;JATENG-DIY;SEMARANG;UNR;AOi4260325123926914254ac0;INC48476507;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi4260307010143408211480;INC48476489;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;CRP;AOi42603030936598832ce440;INC48476455;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;MNA;AOi4260303033551656fed360;INC48476195;;0
202605;AREA 3;BALI NUSRA;FLORES;RTE;AOi426031312001649698cca0;INC48475609;;0
202605;AREA 2;JABAR;BANDUNG;BTJ;AOi4260301092535080d81a30;INC48475566;;0
202605;AREA 1;SUMBAGUT;RANTAU PRAPAT;TJB;AOi4260304073705473784100;INC48475560;;0
202605;AREA 4;SULAWESI;KENDARI;BBU;AOi426032503542257008bc40;INC48475224;;1
202605;AREA 4;KALIMANTAN;BANJARMASIN;PGN;AOi4260326122738836580f40;INC48473983;;0
202605;AREA 3;BALI NUSRA;DENPASAR;SMY;AOi42603081132389916e9f90;INC48473293;;0
202605;AREA 3;BALI NUSRA;DENPASAR;UBU;AOi42603290256446384df970;INC48472088;;0
202605;AREA 2;JABAR;BANDUNG;CMI;AOi42603051135216615ca500;INC48471711;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;RSK;AOi42603080442566825a1000;INC48469865;;0
202605;AREA 3;BALI NUSRA;MATARAM;MLK;AOi42603040637594502c2e60;INC48468182;;1
202605;AREA 3;BALI NUSRA;KUPANG;BEN;AOi4260308111713928fe7130;INC48467298;;0
202605;AREA 1;SUMBAGTENG;PADANG;TWI;AOi42603121254481716974a0;INC48466721;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;SPM;AOs32603010450409681c3d30;INC48466318;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;BTH;AOb0260305081013396d3bac0;INC48465898;;0
202605;AREA 3;JATIM;LAMONGAN;GSK;AOi426032511242438938b2e0;INC48465361;;0
202605;AREA 3;BALI NUSRA;DENPASAR;SGR;AOi42603260458216403508a0;INC48465291;;0
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;PAM;AOi4260316093117274548da0;INC48464948;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;LTM;AOi4260227034908785652310;INC48462217;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;KPL;AOi4260314025437284489da0;INC48462018;;0
202605;AREA 1;SUMBAGTENG;BATAM;SLU;AOi42603150742219944fcfc0;INC48461960;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;LHT;AOi42603061116118223b0490;INC48460910;;0
202605;AREA 2;JABAR;SOREANG;SMD;AOi4260303072449290551910;INC48459897;;0
202605;AREA 1;SUMBAGSEL;LAMPUNG;TJK;AOi42603090103105646376b0;INC48459314;;0
202605;AREA 4;KALIMANTAN;BALIKPAPAN;BTK;AOb02603241048411175736c0;INC48459106;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;AMT;AOi4260228113635859405d10;INC48458606;;0
202605;AREA 3;BALI NUSRA;MATARAM;MTR;AOi4260316124431384ed6590;INC48458246;;0
202605;AREA 3;JATIM;LAMONGAN;BJN;AOi4260310081036540550c50;INC48457156;;0
202605;AREA 4;SULAWESI;PARE-PARE;RTP;AOk426031210435161449ce30;INC48456811;;0
202605;AREA 4;SULAWESI;MAKASSAR;PNK;AOi4260309082548839b264c0;INC48455920;;0
202605;AREA 4;KALIMANTAN;TARAKAN;MLN;AOi426030405073176674c050;INC48455799;;0
202605;AREA 3;JATIM;SURABAYA;PRG;AOi4260326064018708cf08f0;INC48455400;;1
202605;AREA 2;EASTERN JABOTABEK;KARAWANG;JBB;AOi4260304024258568d4b6c0;INC48453938;;0
202605;AREA 2;EASTERN JABOTABEK;KARAWANG;TAR;AOi426030109032253220eff0;INC48453660;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;LHT;AOi42603140346192434d6860;INC48448352;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi426030402263957459f550;INC48448141;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4260302110112614066b50;INC48447580;;0
202605;AREA 4;SULAWESI;MAKASSAR;MAR;AOi4260316080115593963240;INC48447307;;0
202605;AREA 3;BALI NUSRA;MATARAM;MTR;AOi4260322033221583d25e30;INC48444726;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;MKR;AOi426032909574572698e290;INC48444505;;0
202605;AREA 3;JATENG-DIY;SURAKARTA;SRG;AOi42603260516373415e2650;INC48443396;;0
202605;AREA 4;SULAWESI;MAKASSAR;BAL;AOi42603011128408005e34d0;INC48442670;;0
202605;AREA 3;JATENG-DIY;SURAKARTA;KLX;AOs3260319040639775632410;INC48441866;;0
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;CPA;AOi4260304014822388a14960;INC48441156;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;ULI;AOi4260311093316188bb3a40;INC48439216;;0
202605;AREA 3;BALI NUSRA;KUPANG;WGP;AOi4260323010808902255640;INC48439067;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;KTZ;AOs3260302110554336c0ba30;INC48438091;;0
202605;AREA 4;SULAWESI;MANADO;MDO;AOb0260318054654652b5b920;INC48437677;;0
202605;AREA 4;MALUKU DAN PAPUA;AMBON;ABO;AOi426031405241158165f2a0;INC48435915;;0
202605;AREA 4;KALIMANTAN;PALANGKARAYA;PRC;AOi4260304120828285dd6900;INC48435351;;1
202605;AREA 4;KALIMANTAN;SAMARINDA;SEM;AOi4260301033550779762fc0;INC48434768;;0
202605;AREA 4;MALUKU DAN PAPUA;AMBON;MSH;AOi4260310072315938068100;INC48433124;;0
202605;AREA 4;SULAWESI;BONE;WTP;AOi4260311121118046f07860;INC48431284;;1
202605;AREA 2;JABAR;CIREBON;PRD;AOi42603080122482991e4670;INC48430917;;0
202605;AREA 3;BALI NUSRA;DENPASAR;KUT;AOi4260328065100784b4df20;INC48429658;;0
202605;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi42602280740298886b6560;INC48429514;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;AMT;AOk426032408404353553bbb0;INC48429441;;0
202605;AREA 3;BALI NUSRA;MATARAM;SWE;AOi42603260830272943ab560;INC48429356;;0
202605;AREA 4;SULAWESI;MANADO;TOB;AOi4260305023508470268ee0;INC48429300;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;PDB;AOi4260305083909831939cc0;INC48426144;;0
202605;AREA 3;JATENG-DIY;SEMARANG;BWE;AOi42602281141272545bac00;INC48425298;;0
202605;AREA 4;SULAWESI;MANADO;BIT;AOi42603040439553546e0110;INC48424202;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;SMB;AOk4260304010014722333a00;INC48424438;;0
202605;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;AOi4260305120705865a9bbf0;INC48423722;;0
202605;AREA 4;SULAWESI;MANADO;THN;AOi426022307522616977e2a0;INC48421298;;0
202605;AREA 4;KALIMANTAN;SAMARINDA;LMP;AOs3260312104047928fcf440;INC48420071;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CKG;AOi42603020903518243640d0;INC48419487;;0
202605;AREA 3;BALI NUSRA;FLORES;KLH;AOk4260317111236507ba4150;INC48418796;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;JBS;AOi42603101138214413452f0;INC48418789;;1
202605;AREA 3;JATIM;SURABAYA;ARB;AOi426031503275895333ee00;INC48417951;;1
202605;AREA 2;EASTERN JABOTABEK;KARAWANG;TLJ;AOi42603250624466616f18d0;INC48417740;;0
202605;AREA 2;JABAR;BANDUNG;BDK;AOi1260317085430423f81480;INC48417667;;0
202605;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;SIB;AOi426030101530174834caf0;INC48415134;;0
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;SRM;AOi4260321014254036ea0ad0;INC48415103;;0
202605;AREA 3;JATIM;SURABAYA;KRP;AOi42603151002245865fca90;INC48414590;;0
202605;AREA 3;JATIM;LAMONGAN;KRK;AOi4260310011510683f13c70;INC48414279;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;LSM;AOi426031905373955599ff50;INC48412095;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;SLG;AOi4260227114822437f82320;INC48410353;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;MNA;AOi4260303033551656fed360;INC48403570;;0
202605;AREA 3;JATIM;LAMONGAN;MRR;AOs3260312082009869eb5620;INC48403532;;0
202605;AREA 2;JABAR;BANDUNG;NJG;AOi426031301181757028a880;INC48401672;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;CRP;AOi4260309082957960fb2450;INC48401477;;0
202605;AREA 2;JABAR;CIREBON;CBN;AOi42603240253333591aa860;INC48398438;;0
202605;AREA 2;JABAR;BANDUNG;BDK;AOi4260314121933950e930c0;INC48396919;;0
202605;AREA 3;BALI NUSRA;DENPASAR;TOP;AOi4260312030646937723160;INC48396842;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;NAB;AOi4260305031900444183fc0;INC48395347;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;LBP;AOi4260228101827302535b00;INC48394786;;0
202605;AREA 3;JATIM;JEMBER;JER;AOs3260322084723140ec3010;INC48394391;;0
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;CPA;AOi4260305042511043777350;INC48394435;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;SNW;AOi42603070846394623f2920;INC48394066;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;SKL;AOi4260227053341023be1970;INC48393472;;0
202605;AREA 4;SULAWESI;PALU;PLA;AOk42603251124586038f46e0;INC48392735;;0
202605;AREA 4;KALIMANTAN;PALANGKARAYA;PLK;AOi4260314072039788443510;INC48392017;;0
202605;AREA 3;JATIM;LAMONGAN;GSK;AOi4260301120327379a35960;INC48391844;;0
202605;AREA 1;SUMBAGSEL;JAMBI;TTJ;AOi42603261231558801c45a0;INC48391258;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;ULI;AOi42603111013048448c53a0;INC48390599;;0
202605;AREA 4;KALIMANTAN;TARAKAN;TRK;AOi4260228104354858af49e0;INC48389393;;0
202605;AREA 3;BALI NUSRA;FLORES;KLH;AOk42603021150215553c3df0;INC48389354;;0
202605;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOi42603021109299312ca360;INC48387892;;0
202605;AREA 3;JATENG-DIY;SEMARANG;WLR;AOs3260326060442241f2ebd0;INC48386605;;0
202605;AREA 3;BALI NUSRA;MATARAM;BIM;AOi4260317090450612bd14a0;INC48386498;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;SPM;AOi4260321034521308172970;INC48385904;;0
202605;AREA 3;JATIM;SURABAYA;TNS;AOb0260304045323583cc8d10;INC48385540;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;LBR;AOi42603151245331462bf7a0;INC48385038;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;MGR;AOi426030403055205092a870;INC48384501;;1
202605;AREA 4;KALIMANTAN;TARAKAN;TRK;AOi4260311044218288644cf0;INC48383927;;0
